 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. н : True, р : True, т : True, ф : True, ч : True, ш : True,  4. а : False, е : True, о : False, ы : True, ъ : True, э : True,  5. в : True, а : True, м : False, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, б : True, е : False, и : False, о : False, я : True,  8. г : True, ж : True, з : True, л : True, с : True, р : False,  - 15359  time: 2013-01-08 07:16:34
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. н : True, р : True, т : True, ф : True, ч : True, ш : True,  4. а : False, е : True, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, б : True, е : False, и : False, о : False, я : True,  8. ж : True, з : True, л : True, м : False, с : True, р : False,  - 15369  time: 2013-01-08 08:11:55
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. н : True, р : True, т : True, ф : True, ч : True, ш : True,  4. а : False, е : True, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, б : True, е : False, и : False, о : False, я : True,  8. ж : True, з : True, л : True, м : False, с : True, р : False,  - 15369  time: 2013-01-08 10:39:39
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. н : True, р : True, т : True, ф : True, ч : True, ш : True,  4. а : False, е : True, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, б : True, е : False, и : False, о : False, я : True,  8. ж : True, з : True, л : True, м : False, с : True, р : False,  - 15369  time: 2013-01-08 16:48:23
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. ж : True, н : True, р : True, т : True, ф : True, ш : True,  4. а : False, е : True, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, б : True, е : False, и : False, о : False, я : True,  8. з : True, л : True, м : False, с : True, р : False, ч : True,  - 15377  time: 2013-01-08 17:21:38
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. ж : True, з : True, н : True, р : True, т : True, ф : True,  4. е : True, и : False, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, а : False, б : True, е : False, о : False, я : True,  8. л : True, м : False, с : True, р : False, ч : True, ш : True,  - 15401  time: 2013-01-08 18:06:56
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. з : True, м : False, н : True, р : True, т : True, ф : True,  4. е : True, и : False, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, а : False, б : True, е : False, о : False, я : True,  8. ж : True, л : True, с : True, р : False, ч : True, ш : True,  - 15443  time: 2013-01-08 19:14:51
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. з : True, к : False, н : True, р : True, т : True, ф : True,  4. е : True, и : False, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, а : False, б : True, е : False, о : False, я : True,  8. ж : True, л : True, с : True, р : False, ч : True, ш : True,  - 15449  time: 2013-01-08 19:44:21
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. ж : True, к : False, н : True, р : True, т : True, ф : True,  4. е : True, и : False, о : False, ы : True, ъ : True, э : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. ё : True, а : False, б : True, е : False, о : False, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15466  time: 2013-01-08 20:16:26
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. ж : True, к : False, н : True, р : True, т : True, ф : True,  4. ё : True, е : True, и : False, о : False, ы : True, ъ : True,  5. в : True, г : True, а : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. а : False, б : True, е : False, о : False, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15496  time: 2013-01-09 00:24:38
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. ж : True, к : False, н : True, р : True, т : True, ф : True,  4. ё : True, е : True, и : False, о : False, ы : True, ъ : True,  5. в : True, а : True, б : True, н : False, с : False, х : True,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. г : True, а : False, е : False, о : False, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15515  time: 2013-01-09 00:49:10
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. к : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, е : True, и : False, о : False, ы : True, ъ : True,  5. в : True, а : True, б : True, ж : True, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. г : True, а : False, е : False, о : False, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15533  time: 2013-01-09 00:57:16
 1. д : True, к : True, л : False, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. б : True, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, е : True, и : False, о : False, ы : True, ъ : True,  5. в : True, а : True, ж : True, к : False, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. г : True, а : False, е : False, о : False, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15540  time: 2013-01-09 01:09:35
 1. б : True, д : True, к : True, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, е : True, и : False, о : False, ы : True, ъ : True,  5. в : True, а : True, ж : True, к : False, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. г : True, а : False, е : False, о : False, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15563  time: 2013-01-09 02:06:57
 1. б : True, д : True, к : True, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, е : True, и : False, о : False, ъ : True,  5. в : True, а : True, ж : True, к : False, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15573  time: 2013-01-09 02:07:38
 1. ж : True, д : True, к : True, о : True, у : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, е : True, и : False, о : False, ъ : True,  5. в : True, а : True, б : True, к : False, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15605  time: 2013-01-09 02:27:46
 1. в : False, ж : True, д : True, к : True, о : True, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, е : True, и : False, о : False, ъ : True,  5. в : True, а : True, б : True, к : False, н : False, с : False,  6. а : False, и : True, п : True, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15719  time: 2013-01-09 02:49:08
 1. а : True, ж : True, д : True, к : True, л : False, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. в : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, а : False, е : True, и : False, ъ : True,  5. в : True, б : True, к : False, о : True, н : False, с : False,  6. и : True, о : False, п : True, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 15770  time: 2013-01-09 03:09:35
 1. ж : True, д : True, к : True, л : False, п : True, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. в : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, а : False, е : True, и : False, ъ : True,  5. в : True, б : True, к : False, о : True, н : False, с : False,  6. а : True, и : True, о : False, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 16136  time: 2013-01-09 03:30:03
 1. ж : True, д : True, к : True, л : False, п : True, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. в : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, а : False, е : True, и : False, ъ : True,  5. в : True, б : True, о : True, п : False, н : False, с : False,  6. а : True, и : True, о : False, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 16322  time: 2013-01-09 03:33:59
 1. в : False, ж : True, д : True, к : True, п : True, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. ё : True, г : True, а : False, е : True, и : False, ъ : True,  5. в : True, б : True, о : True, п : False, н : False, с : False,  6. а : True, и : True, о : False, у : True, ф : False, ю : True,  7. а : False, е : False, о : False, ы : True, э : True, я : True,  8. з : True, л : True, с : True, р : False, ч : True, ш : True,  - 16508  time: 2013-01-09 03:38:00
 1. в : False, ж : True, з : True, к : True, п : True, т : False,  2. к : False, й : True, м : True, ц : True, щ : True, ь : True,  3. л : False, н : True, р : True, т : True, х : True, ф : True,  4. г : True, а : False, е : True, и : False, ы : True, ъ : True,  5. в : True, б : True, о : True, п : False, н : False, с : False,  6. а : True, и : True, о : False, у : True, ф : False, ю : True,  7. ё : True, а : False, е : False, о : False, э : True, я : True,  8. д : True, л : True, с : True, р : False, ч : True, ш : True,  - 16556  time: 2013-01-09 04:28:38
